GCF_000005845.2_ASM584v2_genomic	57777	134.012993
GCF_000005845.2_ASM584v2_genomic	57582	141.952534
GCF_000005845.2_ASM584v2_genomic	56613	139.453994
GCF_000005845.2_ASM584v2_genomic	54945	136.631914
GCF_000005845.2_ASM584v2_genomic	54855	138.545785
GCF_000005845.2_ASM584v2_genomic	47926	161.570408
GCF_000005845.2_ASM584v2_genomic	43804	136.393860
GCF_000005845.2_ASM584v2_genomic	42727	138.522567
GCF_000005845.2_ASM584v2_genomic	42432	138.129776
GCF_000005845.2_ASM584v2_genomic	41279	135.342567
GCF_000005845.2_ASM584v2_genomic	40990	142.295762
GCF_000005845.2_ASM584v2_genomic	40794	136.698299
GCF_000005845.2_ASM584v2_genomic	40160	138.261987
GCF_000005845.2_ASM584v2_genomic	39013	142.787951
GCF_000005845.2_ASM584v2_genomic	35263	138.722819
GCF_000005845.2_ASM584v2_genomic	35183	138.991346
GCF_000005845.2_ASM584v2_genomic	35140	153.309135
GCF_000005845.2_ASM584v2_genomic	33282	136.503627
GCF_000005845.2_ASM584v2_genomic	32326	145.405844
GCF_000005845.2_ASM584v2_genomic	31581	132.032196
GCF_000005845.2_ASM584v2_genomic	30843	140.125698
GCF_000005845.2_ASM584v2_genomic	29277	157.290329
GCF_000005845.2_ASM584v2_genomic	26637	135.284237
GCF_000005845.2_ASM584v2_genomic	25183	137.221604
GCF_000005845.2_ASM584v2_genomic	23933	143.140171
GCF_000005845.2_ASM584v2_genomic	23382	138.290693
GCF_000005845.2_ASM584v2_genomic	15930	134.170583
GCF_000005845.2_ASM584v2_genomic	14456	137.135616
GCF_000005845.2_ASM584v2_genomic	13078	145.795285
GCF_000005845.2_ASM584v2_genomic	10811	146.015061
GCF_000005845.2_ASM584v2_genomic	9223	142.987893
GCF_000005845.2_ASM584v2_genomic	8033	144.125887
GCF_000005845.2_ASM584v2_genomic	8055	142.922250
GCF_000005845.2_ASM584v2_genomic	6660	149.217562
GCF_000005845.2_ASM584v2_genomic	6042	135.102054
GCF_000005845.2_ASM584v2_genomic	4223	139.315019
GCF_000005845.2_ASM584v2_genomic	4122	133.481436
GCF_000005845.2_ASM584v2_genomic	3725	132.995434
GCF_000005845.2_ASM584v2_genomic	3171	139.625802
GCF_000005845.2_ASM584v2_genomic	21997	992.962759
GCF_000005845.2_ASM584v2_genomic	2646	149.779236
GCF_000005845.2_ASM584v2_genomic	5192	419.146006
GCF_000005845.2_ASM584v2_genomic	4926	288.582641
GCF_000005845.2_ASM584v2_genomic	2303	139.399911
GCF_000005845.2_ASM584v2_genomic	11914	1026.068610
GCF_000005845.2_ASM584v2_genomic	1694	153.176722
GCF_000005845.2_ASM584v2_genomic	1567	142.117725
GCF_000005845.2_ASM584v2_genomic	4035	394.182946
GCF_000005845.2_ASM584v2_genomic	6275	725.229167
GCF_000005845.2_ASM584v2_genomic	2464	268.099405
GCF_000005845.2_ASM584v2_genomic	12958	1656.446126
GCF_000005845.2_ASM584v2_genomic	3285	412.327885
GCF_000005845.2_ASM584v2_genomic	2062	260.234631
GCF_000005845.2_ASM584v2_genomic	1982	260.466880
GCF_000005845.2_ASM584v2_genomic	5832	1508.474373
GCF_000005845.2_ASM584v2_genomic	2872	1204.064857
GCF_000005845.2_ASM584v2_genomic	520	466.746237
