GCF_000005845.2_ASM584v2_genomic	30843	114.709367
GCF_000005845.2_ASM584v2_genomic	29301	114.421525
GCF_000005845.2_ASM584v2_genomic	29277	130.911129
GCF_000005845.2_ASM584v2_genomic	26637	116.970100
GCF_000005845.2_ASM584v2_genomic	25183	143.238403
GCF_000005845.2_ASM584v2_genomic	23933	95.866614
GCF_000005845.2_ASM584v2_genomic	23382	107.810992
GCF_000005845.2_ASM584v2_genomic	14396	105.939962
GCF_000005845.2_ASM584v2_genomic	10811	125.558944
GCF_000005845.2_ASM584v2_genomic	9223	103.960406
GCF_000005845.2_ASM584v2_genomic	8198	150.089034
GCF_000005845.2_ASM584v2_genomic	8033	120.915577
GCF_000005845.2_ASM584v2_genomic	8056	99.846394
GCF_000005845.2_ASM584v2_genomic	7812	136.834988
GCF_000005845.2_ASM584v2_genomic	6660	73.761696
GCF_000005845.2_ASM584v2_genomic	6042	139.990145
GCF_000005845.2_ASM584v2_genomic	5422	87.729830
GCF_000005845.2_ASM584v2_genomic	4223	85.243522
GCF_000005845.2_ASM584v2_genomic	4122	148.011065
GCF_000005845.2_ASM584v2_genomic	3725	93.235294
GCF_000005845.2_ASM584v2_genomic	3171	109.979782
GCF_000005845.2_ASM584v2_genomic	21987	631.309786
GCF_000005845.2_ASM584v2_genomic	5192	341.216450
GCF_000005845.2_ASM584v2_genomic	2303	111.995996
GCF_000005845.2_ASM584v2_genomic	1829	140.471922
GCF_000005845.2_ASM584v2_genomic	1692	159.904093
GCF_000005845.2_ASM584v2_genomic	1567	99.019180
GCF_000005845.2_ASM584v2_genomic	10451	644.515299
GCF_000005845.2_ASM584v2_genomic	4035	399.973643
GCF_000005845.2_ASM584v2_genomic	6275	481.099167
GCF_000005845.2_ASM584v2_genomic	12958	1373.389136
GCF_000005845.2_ASM584v2_genomic	1163	131.897112
GCF_000005845.2_ASM584v2_genomic	3285	321.514423
GCF_000005845.2_ASM584v2_genomic	2062	170.069672
GCF_000005845.2_ASM584v2_genomic	1982	141.416667
GCF_000005845.2_ASM584v2_genomic	5832	1181.119956
GCF_000005845.2_ASM584v2_genomic	3072	889.402525
GCF_000005845.2_ASM584v2_genomic	520	282.395699
