GCF_000006765.1_ASM676v1_genomic	34652	95.712465
GCF_000006765.1_ASM676v1_genomic	35063	96.881430
GCF_000006765.1_ASM676v1_genomic	26386	110.494094
GCF_000006765.1_ASM676v1_genomic	22246	155.041253
GCF_000006765.1_ASM676v1_genomic	11398	215.044472
GCF_000006765.1_ASM676v1_genomic	22780	716.214007
GCF_000006765.1_ASM676v1_genomic	4003	129.164352
GCF_000006765.1_ASM676v1_genomic	3816	130.359745
GCF_000006765.1_ASM676v1_genomic	6282	241.388529
GCF_000006765.1_ASM676v1_genomic	2936	229.147912
GCF_000006765.1_ASM676v1_genomic	8274	1043.911631
GCF_000006765.1_ASM676v1_genomic	2510	214.719167
GCF_000006765.1_ASM676v1_genomic	824	562.423927
GCF_000005845.2_ASM584v2_genomic	269647	128.375174
GCF_000005845.2_ASM584v2_genomic	268093	128.239727
GCF_000005845.2_ASM584v2_genomic	264873	132.585206
GCF_000005845.2_ASM584v2_genomic	210556	129.335913
GCF_000005845.2_ASM584v2_genomic	171952	131.937684
GCF_000005845.2_ASM584v2_genomic	148467	131.684217
GCF_000005845.2_ASM584v2_genomic	148070	129.839116
GCF_000005845.2_ASM584v2_genomic	140947	133.272898
GCF_000005845.2_ASM584v2_genomic	132867	129.217187
GCF_000005845.2_ASM584v2_genomic	132556	130.462397
GCF_000005845.2_ASM584v2_genomic	117595	129.765680
GCF_000005845.2_ASM584v2_genomic	116617	130.537907
GCF_000005845.2_ASM584v2_genomic	112765	132.695351
GCF_000005845.2_ASM584v2_genomic	112343	129.543068
GCF_000005845.2_ASM584v2_genomic	107942	127.305523
GCF_000005845.2_ASM584v2_genomic	107548	131.636124
GCF_000005845.2_ASM584v2_genomic	102431	128.163967
GCF_000005845.2_ASM584v2_genomic	102078	131.823168
GCF_000005845.2_ASM584v2_genomic	88325	129.013447
GCF_000005845.2_ASM584v2_genomic	86960	131.687431
GCF_000005845.2_ASM584v2_genomic	83046	132.045459
GCF_000005845.2_ASM584v2_genomic	78604	128.673554
GCF_000005845.2_ASM584v2_genomic	76165	130.360210
GCF_000005845.2_ASM584v2_genomic	69726	130.765260
GCF_000005845.2_ASM584v2_genomic	67330	131.213200
GCF_000005845.2_ASM584v2_genomic	60768	129.204931
GCF_000005845.2_ASM584v2_genomic	59545	129.334207
GCF_000005845.2_ASM584v2_genomic	58714	130.008848
GCF_000005845.2_ASM584v2_genomic	57777	129.124528
GCF_000005845.2_ASM584v2_genomic	57573	135.777137
GCF_000005845.2_ASM584v2_genomic	56613	131.147442
GCF_000005845.2_ASM584v2_genomic	54945	129.049307
GCF_000005845.2_ASM584v2_genomic	54855	131.421989
GCF_000005845.2_ASM584v2_genomic	47615	151.679037
GCF_000005845.2_ASM584v2_genomic	43804	128.540584
GCF_000005845.2_ASM584v2_genomic	42432	129.941429
GCF_000005845.2_ASM584v2_genomic	41605	138.951071
GCF_000005845.2_ASM584v2_genomic	41279	131.730060
GCF_000005845.2_ASM584v2_genomic	40867	133.901034
GCF_000005845.2_ASM584v2_genomic	40794	129.614595
GCF_000005845.2_ASM584v2_genomic	40160	131.890213
GCF_000005845.2_ASM584v2_genomic	35183	128.734628
GCF_000005845.2_ASM584v2_genomic	35140	147.787345
GCF_000005845.2_ASM584v2_genomic	33282	130.298643
GCF_000005845.2_ASM584v2_genomic	32326	138.681820
GCF_000005845.2_ASM584v2_genomic	31581	129.804542
GCF_000005845.2_ASM584v2_genomic	30843	130.597311
GCF_000005845.2_ASM584v2_genomic	29277	148.619636
GCF_000005845.2_ASM584v2_genomic	26637	129.876803
GCF_000005845.2_ASM584v2_genomic	25183	129.500437
GCF_000005845.2_ASM584v2_genomic	23933	135.180124
GCF_000005845.2_ASM584v2_genomic	16323	126.862983
GCF_000005845.2_ASM584v2_genomic	15930	140.664630
GCF_000005845.2_ASM584v2_genomic	13078	138.699916
GCF_000005845.2_ASM584v2_genomic	10811	132.056248
GCF_000005845.2_ASM584v2_genomic	9223	135.448953
GCF_000005845.2_ASM584v2_genomic	8033	136.511020
GCF_000005845.2_ASM584v2_genomic	8055	139.518625
GCF_000005845.2_ASM584v2_genomic	6660	142.596064
GCF_000005845.2_ASM584v2_genomic	6042	123.408886
GCF_000005845.2_ASM584v2_genomic	4223	136.371641
GCF_000005845.2_ASM584v2_genomic	4122	125.568724
GCF_000005845.2_ASM584v2_genomic	3725	131.710986
GCF_000005845.2_ASM584v2_genomic	3171	131.808729
GCF_000005845.2_ASM584v2_genomic	21987	975.046338
GCF_000005845.2_ASM584v2_genomic	5192	379.432113
GCF_000005845.2_ASM584v2_genomic	4926	289.122924
GCF_000005845.2_ASM584v2_genomic	2303	132.143683
GCF_000005845.2_ASM584v2_genomic	1829	134.969762
GCF_000005845.2_ASM584v2_genomic	11914	987.253795
GCF_000005845.2_ASM584v2_genomic	1694	143.851920
GCF_000005845.2_ASM584v2_genomic	1567	141.289683
GCF_000005845.2_ASM584v2_genomic	4035	380.724031
GCF_000005845.2_ASM584v2_genomic	6275	670.646667
GCF_000005845.2_ASM584v2_genomic	2464	260.717927
GCF_000005845.2_ASM584v2_genomic	12958	1617.962600
GCF_000005845.2_ASM584v2_genomic	3285	408.900962
GCF_000005845.2_ASM584v2_genomic	2062	248.392418
GCF_000005845.2_ASM584v2_genomic	1982	235.552350
GCF_000005845.2_ASM584v2_genomic	5832	1446.525627
GCF_000005845.2_ASM584v2_genomic	1734	345.076355
GCF_000005845.2_ASM584v2_genomic	2872	1166.414781
GCF_000005845.2_ASM584v2_genomic	549	189.248988
GCF_000005845.2_ASM584v2_genomic	520	449.787097
