## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/home/modesto/data/freeDNA/gc/ctrl_gc_bias_metagenome.pdf SUMMARY_OUTPUT=/home/modesto/data/freeDNA/gc/ctrl_gc_bias_metagenome_summary_metrics.txt INPUT=/home/modesto/data/freeDNA/bowtie2/mapping_ctrl_metagenome_sorted.bam OUTPUT=/home/modesto/data/freeDNA/gc/ctrl_gc_bias_metagenome.txt REFERENCE_SEQUENCE=/home/modesto/data/freeDNA/refs/metagenome.fasta    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 27 18:58:39 CEST 2022

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	44	365406	3448601	31	1,275996	0,000687			
All Reads	ALL	45	387317	3588967	31	1,252809	0,000661			
All Reads	ALL	46	406405	3680719	31	1,224491	0,000638			
All Reads	ALL	47	422871	3743285	31	1,196815	0,000619			
All Reads	ALL	48	436752	3748362	31	1,160349	0,000599			
All Reads	ALL	49	445505	3703729	31	1,124006	0,000584			
All Reads	ALL	50	451658	3650281	31	1,092694	0,000572			
All Reads	ALL	51	456692	3578829	31	1,059496	0,00056			
All Reads	ALL	52	455090	3460625	31	1,028109	0,000553			
All Reads	ALL	53	447841	3312407	31	1,000004	0,000549			
All Reads	ALL	54	429853	3090551	31	0,972071	0,000553			
All Reads	ALL	55	405343	2845787	31	0,949208	0,000563			
All Reads	ALL	56	377543	2586207	31	0,926144	0,000576			
All Reads	ALL	57	353993	2375961	31	0,907458	0,000589			
All Reads	ALL	58	338145	2228521	31	0,891037	0,000597			
All Reads	ALL	59	329892	2132365	31	0,87392	0,000598			
All Reads	ALL	60	333301	2118622	31	0,859407	0,00059			
All Reads	ALL	61	351119	2214470	31	0,852702	0,000573			
All Reads	ALL	62	384616	2415196	31	0,848998	0,000546			
All Reads	ALL	63	427987	2678309	31	0,846081	0,000517			
All Reads	ALL	64	475965	2978800	31	0,846152	0,00049			
All Reads	ALL	65	527593	3312558	31	0,84888	0,000466			
All Reads	ALL	66	575783	3619368	31	0,849876	0,000447			
All Reads	ALL	67	614146	3868002	31	0,851524	0,000433			
All Reads	ALL	68	634249	4007272	31	0,854222	0,000427			
All Reads	ALL	69	634200	4018229	30	0,856624	0,000427			
All Reads	ALL	70	617734	3930163	30	0,860183	0,000434			
All Reads	ALL	71	582209	3700462	30	0,859328	0,000447			
All Reads	ALL	72	529033	3382158	30	0,864357	0,00047			
All Reads	ALL	73	467484	2988111	30	0,864195	0,0005			
All Reads	ALL	74	396863	2545156	30	0,867073	0,000543			
All Reads	ALL	75	325426	2094516	30	0,870188	0,000601			
All Reads	ALL	76	258782	1670094	29	0,872547	0,000675			
All Reads	ALL	77	198358	1277442	29	0,87071	0,00077			
All Reads	ALL	78	146188	941758	29	0,870983	0,000898			
All Reads	ALL	79	105011	673849	28	0,86758	0,001057			
All Reads	ALL	80	73676	469856	28	0,862225	0,001258			
All Reads	ALL	81	49418	313079	27	0,856546	0,001531			
All Reads	ALL	82	33292	209154	26	0,849392	0,001857			
All Reads	ALL	83	22130	138458	26	0,845899	0,002273			
All Reads	ALL	84	13340	81318	25	0,824162	0,00289			
All Reads	ALL	85	7582	45765	25	0,816078	0,003815			
All Reads	ALL	86	4134	24711	24	0,808168	0,005141			
All Reads	ALL	87	1878	10728	24	0,772334	0,007457			
All Reads	ALL	88	879	4825	23	0,742148	0,010684			
All Reads	ALL	89	326	1669	22	0,692183	0,016943			
All Reads	ALL	90	69	305	22	0,59763	0,03422			
All Reads	ALL	91	11	69	18	0,848083	0,102097			
All Reads	ALL	92	5	21	24	0,567847	0,123914			
All Reads	ALL	93	4	8	28	0,270403	0,095602			
All Reads	ALL	94	0	0	0	0	0			
All Reads	ALL	95	0	0	0	0	0			
All Reads	ALL	96	0	0	0	0	0			
All Reads	ALL	97	0	0	0	0	0			
All Reads	ALL	98	0	0	0	0	0			
All Reads	ALL	99	0	0	0	0	0			
All Reads	ALL	100	0	0	0	0	0			


