## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/home/modesto/data/freeDNA/gc/D3_gc_bias_kc.pdf SUMMARY_OUTPUT=/home/modesto/data/freeDNA/gc/D3_gc_bias_kc_summary_metrics.txt INPUT=/home/modesto/data/freeDNA/bowtie2/mapping_D3_result_kocuria_sorted.bam OUTPUT=/home/modesto/data/freeDNA/gc/D3_gc_bias_kocuria.txt REFERENCE_SEQUENCE=/home/modesto/data/freeDNA/refs/Kocuria_rhizophila_ATCC_9341.fasta    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 08 16:23:00 CET 2022

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	11	3	0	1,444952	0,834244			
All Reads	ALL	33	21	6	27	1,513759	0,61799			
All Reads	ALL	34	27	8	28	1,569825	0,555017			
All Reads	ALL	35	63	28	33	2,354737	0,445003			
All Reads	ALL	36	109	31	28	1,506816	0,270632			
All Reads	ALL	37	168	66	27	2,081419	0,256205			
All Reads	ALL	38	212	60	30	1,499479	0,193582			
All Reads	ALL	39	230	75	29	1,72766	0,199493			
All Reads	ALL	40	256	70	31	1,448715	0,173155			
All Reads	ALL	41	348	102	27	1,552908	0,153761			
All Reads	ALL	42	457	112	31	1,298454	0,122692			
All Reads	ALL	43	530	139	28	1,389517	0,117857			
All Reads	ALL	44	583	134	28	1,217758	0,105198			
All Reads	ALL	45	647	147	27	1,203755	0,099284			
All Reads	ALL	46	790	224	28	1,502263	0,100374			
All Reads	ALL	47	996	1865	13	9,920748	0,229723			
All Reads	ALL	48	1254	6369	12	26,909066	0,337181			
All Reads	ALL	49	1711	4674	13	14,473168	0,211699			
All Reads	ALL	50	2182	4536	11	11,013953	0,163533			
All Reads	ALL	51	2944	6615	12	11,904659	0,14637			
All Reads	ALL	52	3939	9843	10	13,239342	0,133445			
All Reads	ALL	53	4874	11942	12	12,981248	0,118789			
All Reads	ALL	54	5808	20644	11	18,831814	0,131068			
All Reads	ALL	55	7226	18708	11	13,716848	0,100286			
All Reads	ALL	56	9018	22880	12	13,442211	0,088867			
All Reads	ALL	57	11923	25539	11	11,348625	0,071014			
All Reads	ALL	58	15278	33324	13	11,556213	0,063305			
All Reads	ALL	59	18839	28904	14	8,128773	0,047813			
All Reads	ALL	60	23375	14730	13	3,33869	0,027509			
All Reads	ALL	61	30986	12733	15	2,177159	0,019294			
All Reads	ALL	62	41394	12816	16	1,640363	0,01449			
All Reads	ALL	63	53743	10981	17	1,082542	0,010331			
All Reads	ALL	64	69641	15865	15	1,20698	0,009583			
All Reads	ALL	65	88787	13355	19	0,796929	0,006896			
All Reads	ALL	66	109778	14235	22	0,687016	0,005758			
All Reads	ALL	67	132277	16681	22	0,668133	0,005173			
All Reads	ALL	68	153596	18434	23	0,635865	0,004683			
All Reads	ALL	69	172472	18868	26	0,579605	0,00422			
All Reads	ALL	70	187396	19620	27	0,554707	0,00396			
All Reads	ALL	71	196310	19944	28	0,538263	0,003811			
All Reads	ALL	72	198820	19760	28	0,526565	0,003746			
All Reads	ALL	73	194426	18895	28	0,514894	0,003746			
All Reads	ALL	74	181503	17564	28	0,512701	0,003869			
All Reads	ALL	75	164240	15365	28	0,495654	0,003999			
All Reads	ALL	76	144413	13083	28	0,479983	0,004196			
All Reads	ALL	77	121484	10819	28	0,471838	0,004536			
All Reads	ALL	78	97751	8361	28	0,453171	0,004956			
All Reads	ALL	79	75238	6350	27	0,447158	0,005611			
All Reads	ALL	80	55930	4568	27	0,432719	0,006402			
All Reads	ALL	81	39429	3103	27	0,416957	0,007485			
All Reads	ALL	82	27989	2207	26	0,417773	0,008893			
All Reads	ALL	83	19484	1536	26	0,417675	0,010657			
All Reads	ALL	84	12074	999	26	0,438368	0,013869			
All Reads	ALL	85	6953	526	25	0,40081	0,017476			
All Reads	ALL	86	3852	279	25	0,383745	0,022974			
All Reads	ALL	87	1787	126	25	0,373569	0,03328			
All Reads	ALL	88	844	73	25	0,458253	0,053634			
All Reads	ALL	89	308	22	19	0,37844	0,080684			
All Reads	ALL	90	49	3	20	0,324377	0,187279			
All Reads	ALL	91	9	3	15	1,766053	1,019631			
All Reads	ALL	92	5	0	0	0	0			
All Reads	ALL	93	4	0	0	0	0			
All Reads	ALL	94	0	0	0	0	0			
All Reads	ALL	95	0	0	0	0	0			
All Reads	ALL	96	0	0	0	0	0			
All Reads	ALL	97	0	0	0	0	0			
All Reads	ALL	98	0	0	0	0	0			
All Reads	ALL	99	0	0	0	0	0			
All Reads	ALL	100	0	0	0	0	0			


