## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/home/modesto/data/freeDNA/gc/N4_gc_bias_kc.pdf SUMMARY_OUTPUT=/home/modesto/data/freeDNA/gc/N4_gc_bias_kc_summary_metrics.txt INPUT=/home/modesto/data/freeDNA/bowtie2/mapping_N4_result_kocuria_sorted.bam OUTPUT=/home/modesto/data/freeDNA/gc/N4_gc_bias_kocuria.txt REFERENCE_SEQUENCE=/home/modesto/data/freeDNA/refs/Kocuria_rhizophila_ATCC_9341.fasta    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 08 16:05:56 CET 2022

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	65	88787	6315	17	0,675783	0,008504			
All Reads	ALL	66	109778	6150	20	0,532284	0,006787			
All Reads	ALL	67	132277	6892	20	0,495044	0,005963			
All Reads	ALL	68	153596	7161	22	0,442973	0,005235			
All Reads	ALL	69	172472	7085	25	0,390305	0,004637			
All Reads	ALL	70	187396	7048	28	0,357346	0,004257			
All Reads	ALL	71	196310	7215	29	0,349202	0,004111			
All Reads	ALL	72	198820	7129	28	0,340684	0,004035			
All Reads	ALL	73	194426	6593	28	0,32219	0,003968			
All Reads	ALL	74	181503	5813	28	0,304298	0,003991			
All Reads	ALL	75	164240	5169	29	0,299027	0,004159			
All Reads	ALL	76	144413	4339	28	0,285474	0,004334			
All Reads	ALL	77	121484	3543	29	0,277099	0,004655			
All Reads	ALL	78	97751	2698	28	0,262243	0,005049			
All Reads	ALL	79	75238	2006	28	0,253324	0,005656			
All Reads	ALL	80	55930	1484	27	0,2521	0,006544			
All Reads	ALL	81	39429	1057	27	0,254708	0,007834			
All Reads	ALL	82	27989	726	26	0,246452	0,009147			
All Reads	ALL	83	19484	494	26	0,240897	0,010838			
All Reads	ALL	84	12074	295	25	0,232142	0,013516			
All Reads	ALL	85	6953	167	24	0,228206	0,017659			
All Reads	ALL	86	3852	96	23	0,236793	0,024168			
All Reads	ALL	87	1787	34	24	0,180775	0,031003			
All Reads	ALL	88	844	18	26	0,202634	0,047761			
All Reads	ALL	89	308	3	23	0,092545	0,053431			
All Reads	ALL	90	49	1	0	0,193904	0,193904			
All Reads	ALL	91	9	1	17	1,055701	1,055701			
All Reads	ALL	92	5	0	0	0	0			
All Reads	ALL	93	4	0	0	0	0			
All Reads	ALL	94	0	0	0	0	0			
All Reads	ALL	95	0	0	0	0	0			
All Reads	ALL	96	0	0	0	0	0			
All Reads	ALL	97	0	0	0	0	0			
All Reads	ALL	98	0	0	0	0	0			
All Reads	ALL	99	0	0	0	0	0			
All Reads	ALL	100	0	0	0	0	0			


