## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/home/modesto/data/freeDNA/gc/A2_gc_bias_coli.pdf SUMMARY_OUTPUT=/home/modesto/data/freeDNA/gc/A2_gc_bias_coli_summary_metrics.txt INPUT=/home/modesto/data/freeDNA/bowtie2/mapping_A2_result_coli_sorted.bam OUTPUT=/home/modesto/data/freeDNA/gc/A2_gc_bias_coli.txt REFERENCE_SEQUENCE=/home/modesto/data/freeDNA/refs/NC_000913.3.fasta    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 08 16:09:07 CET 2022

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	51	280055	1693191	28	1,002963	0,000771			
All Reads	ALL	52	292413	1763622	28	1,000532	0,000753			
All Reads	ALL	53	298623	1802096	28	1,001098	0,000746			
All Reads	ALL	54	292850	1765748	28	1,000243	0,000753			
All Reads	ALL	55	275721	1660309	28	0,998944	0,000775			
All Reads	ALL	56	250394	1506004	28	0,997756	0,000813			
All Reads	ALL	57	218855	1313094	28	0,995317	0,000869			
All Reads	ALL	58	186373	1116424	28	0,99373	0,00094			
All Reads	ALL	59	152666	921039	28	1,000824	0,001043			
All Reads	ALL	60	120341	726706	27	1,001768	0,001175			
All Reads	ALL	61	91537	552487	27	1,001261	0,001347			
All Reads	ALL	62	66898	403366	27	1,000249	0,001575			
All Reads	ALL	63	47716	288369	28	1,002551	0,001867			
All Reads	ALL	64	32960	199291	27	1,00305	0,002247			
All Reads	ALL	65	22040	131150	28	0,98714	0,002726			
All Reads	ALL	66	14283	84687	27	0,983602	0,00338			
All Reads	ALL	67	8624	50422	28	0,969914	0,004319			
All Reads	ALL	68	5195	30304	27	0,967691	0,005559			
All Reads	ALL	69	3164	17818	28	0,93421	0,006999			
All Reads	ALL	70	1981	11307	25	0,946858	0,008905			
All Reads	ALL	71	1187	6511	27	0,909953	0,011277			
All Reads	ALL	72	707	3780	26	0,886941	0,014426			
All Reads	ALL	73	415	2243	26	0,896609	0,018932			
All Reads	ALL	74	171	863	28	0,837215	0,028499			
All Reads	ALL	75	64	268	21	0,694667	0,042434			
All Reads	ALL	76	44	248	28	0,93502	0,059374			
All Reads	ALL	77	61	359	29	0,976308	0,051528			
All Reads	ALL	78	61	323	31	0,878405	0,048876			
All Reads	ALL	79	42	259	30	1,022993	0,063566			
All Reads	ALL	80	9	46	28	0,847886	0,125014			
All Reads	ALL	81	0	0	0	0	0			
All Reads	ALL	82	0	0	0	0	0			
All Reads	ALL	83	0	0	0	0	0			
All Reads	ALL	84	0	0	0	0	0			
All Reads	ALL	85	0	0	0	0	0			
All Reads	ALL	86	0	0	0	0	0			
All Reads	ALL	87	0	0	0	0	0			
All Reads	ALL	88	0	0	0	0	0			
All Reads	ALL	89	0	0	0	0	0			
All Reads	ALL	90	0	0	0	0	0			
All Reads	ALL	91	0	0	0	0	0			
All Reads	ALL	92	0	0	0	0	0			
All Reads	ALL	93	0	0	0	0	0			
All Reads	ALL	94	0	0	0	0	0			
All Reads	ALL	95	0	0	0	0	0			
All Reads	ALL	96	0	0	0	0	0			
All Reads	ALL	97	0	0	0	0	0			
All Reads	ALL	98	0	0	0	0	0			
All Reads	ALL	99	0	0	0	0	0			
All Reads	ALL	100	0	0	0	0	0			


