## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/home/modesto/data/freeDNA/gc/A2_gc_bias_kc.pdf SUMMARY_OUTPUT=/home/modesto/data/freeDNA/gc/A2_gc_bias_kc_summary_metrics.txt INPUT=/home/modesto/data/freeDNA/bowtie2/mapping_A2_result_kocuria_sorted.bam OUTPUT=/home/modesto/data/freeDNA/gc/A2_gc_bias_kocuria.txt REFERENCE_SEQUENCE=/home/modesto/data/freeDNA/refs/Kocuria_rhizophila_ATCC_9341.fasta    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 08 16:11:32 CET 2022

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	48	1254	22714	25	0,970524	0,00644			
All Reads	ALL	49	1711	34875	26	1,09213	0,005848			
All Reads	ALL	50	2182	44035	26	1,081318	0,005153			
All Reads	ALL	51	2944	56371	25	1,025954	0,004321			
All Reads	ALL	52	3939	76001	25	1,033816	0,00375			
All Reads	ALL	53	4874	94441	26	1,03821	0,003378			
All Reads	ALL	54	5808	118129	24	1,089783	0,003171			
All Reads	ALL	55	7226	147838	25	1,096221	0,002851			
All Reads	ALL	56	9018	188839	25	1,121997	0,002582			
All Reads	ALL	57	11923	255807	26	1,149574	0,002273			
All Reads	ALL	58	15278	325658	26	1,142103	0,002001			
All Reads	ALL	59	18839	408274	27	1,161192	0,001817			
All Reads	ALL	60	23375	504128	28	1,155578	0,001628			
All Reads	ALL	61	30986	663247	29	1,146885	0,001408			
All Reads	ALL	62	41394	882793	29	1,142698	0,001216			
All Reads	ALL	63	53743	1133465	29	1,130047	0,001061			
All Reads	ALL	64	69641	1448795	29	1,114685	0,000926			
All Reads	ALL	65	88787	1818023	29	1,097135	0,000814			
All Reads	ALL	66	109778	2220034	29	1,083564	0,000727			
All Reads	ALL	67	132277	2631307	29	1,065853	0,000657			
All Reads	ALL	68	153596	3020255	29	1,053595	0,000606			
All Reads	ALL	69	172472	3372759	29	1,047796	0,000571			
All Reads	ALL	70	187396	3590379	29	1,026574	0,000542			
All Reads	ALL	71	196310	3706040	29	1,011528	0,000525			
All Reads	ALL	72	198820	3704468	29	0,998334	0,000519			
All Reads	ALL	73	194426	3570113	29	0,98387	0,000521			
All Reads	ALL	74	181503	3277562	29	0,967558	0,000534			
All Reads	ALL	75	164240	2909566	29	0,949204	0,000556			
All Reads	ALL	76	144413	2503630	29	0,928911	0,000587			
All Reads	ALL	77	121484	2062875	28	0,909838	0,000633			
All Reads	ALL	78	97751	1620617	28	0,88832	0,000698			
All Reads	ALL	79	75238	1222491	28	0,8706	0,000787			
All Reads	ALL	80	55930	883568	27	0,846458	0,000901			
All Reads	ALL	81	39429	610802	27	0,830032	0,001062			
All Reads	ALL	82	27989	430161	26	0,823481	0,001256			
All Reads	ALL	83	19484	298076	26	0,819708	0,001501			
All Reads	ALL	84	12074	182230	26	0,808684	0,001894			
All Reads	ALL	85	6953	104687	25	0,806735	0,002493			
All Reads	ALL	86	3852	58040	25	0,80733	0,003351			
All Reads	ALL	87	1787	25722	24	0,771241	0,004809			
All Reads	ALL	88	844	12469	24	0,791588	0,007089			
All Reads	ALL	89	308	3931	23	0,683853	0,010907			
All Reads	ALL	90	49	565	20	0,617821	0,025992			
All Reads	ALL	91	9	152	18	0,904922	0,073399			
All Reads	ALL	92	5	17	26	0,182175	0,044184			
All Reads	ALL	93	4	24	28	0,321485	0,065623			
All Reads	ALL	94	0	0	0	0	0			
All Reads	ALL	95	0	0	0	0	0			
All Reads	ALL	96	0	0	0	0	0			
All Reads	ALL	97	0	0	0	0	0			
All Reads	ALL	98	0	0	0	0	0			
All Reads	ALL	99	0	0	0	0	0			
All Reads	ALL	100	0	0	0	0	0			


