## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/home/modesto/data/freeDNA/gc/ctrl_gc_bias_coli.pdf SUMMARY_OUTPUT=/home/modesto/data/freeDNA/gc/ctrl_gc_bias_coli_summary_metrics.txt INPUT=/home/modesto/data/freeDNA/bowtie2/mapping_ctrl_result_coli_sorted.bam OUTPUT=/home/modesto/data/freeDNA/gc/ctrl_gc_bias_coli.txt REFERENCE_SEQUENCE=/home/modesto/data/freeDNA/refs/NC_000913.3.fasta    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 08 15:54:13 CET 2022

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	28	10243	82573	32	1,225976	0,004266			
All Reads	ALL	29	12543	99980	31	1,212224	0,003834			
All Reads	ALL	30	14966	116428	31	1,183104	0,003467			
All Reads	ALL	31	17568	136921	31	1,185274	0,003203			
All Reads	ALL	32	20117	155608	31	1,176359	0,002982			
All Reads	ALL	33	23580	179559	31	1,158069	0,002733			
All Reads	ALL	34	27649	208124	31	1,144759	0,002509			
All Reads	ALL	35	31545	236236	31	1,138903	0,002343			
All Reads	ALL	36	35836	266163	31	1,129534	0,002189			
All Reads	ALL	37	39757	291986	31	1,116914	0,002067			
All Reads	ALL	38	45667	333129	31	1,109382	0,001922			
All Reads	ALL	39	53199	383577	31	1,096529	0,00177			
All Reads	ALL	40	62666	448225	31	1,087766	0,001625			
All Reads	ALL	41	72394	513873	31	1,079504	0,001506			
All Reads	ALL	42	85093	599856	31	1,072073	0,001384			
All Reads	ALL	43	99490	693440	31	1,059987	0,001273			
All Reads	ALL	44	116387	803013	31	1,049275	0,001171			
All Reads	ALL	45	136105	931473	31	1,0408	0,001078			
All Reads	ALL	46	157904	1067797	31	1,028411	0,000995			
All Reads	ALL	47	181671	1222606	31	1,023463	0,000926			
All Reads	ALL	48	208706	1391458	31	1,013926	0,00086			
All Reads	ALL	49	234616	1553478	30	1,006975	0,000808			
All Reads	ALL	50	257779	1694783	30	0,999857	0,000768			
All Reads	ALL	51	280055	1829271	30	0,993358	0,000734			
All Reads	ALL	52	292413	1895951	30	0,986056	0,000716			
All Reads	ALL	53	298623	1924620	29	0,980151	0,000707			
All Reads	ALL	54	292850	1877513	29	0,97501	0,000712			
All Reads	ALL	55	275721	1757657	28	0,969472	0,000731			
All Reads	ALL	56	250394	1578743	29	0,958868	0,000763			
All Reads	ALL	57	218855	1368217	30	0,950757	0,000813			
All Reads	ALL	58	186373	1157414	29	0,944446	0,000878			
All Reads	ALL	59	152666	941400	30	0,937785	0,000967			
All Reads	ALL	60	120341	736788	30	0,931108	0,001085			
All Reads	ALL	61	91537	558618	30	0,928089	0,001242			
All Reads	ALL	62	66898	403921	30	0,918236	0,001445			
All Reads	ALL	63	47716	287895	30	0,917574	0,00171			
All Reads	ALL	64	32960	196820	31	0,908141	0,002047			
All Reads	ALL	65	22040	131175	31	0,905129	0,002499			
All Reads	ALL	66	14283	84158	30	0,896081	0,003089			
All Reads	ALL	67	8624	50869	31	0,897048	0,003977			
All Reads	ALL	68	5195	30961	30	0,90636	0,005151			
All Reads	ALL	69	3164	18620	30	0,894982	0,006559			
All Reads	ALL	70	1981	11537	31	0,885686	0,008246			
All Reads	ALL	71	1187	6685	30	0,856489	0,010475			
All Reads	ALL	72	707	4131	30	0,888601	0,013825			
All Reads	ALL	73	415	2199	30	0,805839	0,017184			
All Reads	ALL	74	171	924	31	0,821764	0,027034			
All Reads	ALL	75	64	307	28	0,729507	0,041635			
All Reads	ALL	76	44	273	31	0,943585	0,057108			
All Reads	ALL	77	61	385	36	0,959847	0,048918			
All Reads	ALL	78	61	323	35	0,805274	0,044807			
All Reads	ALL	79	42	195	34	0,706084	0,050564			
All Reads	ALL	80	9	44	32	0,743501	0,112087			
All Reads	ALL	81	0	0	0	0	0			
All Reads	ALL	82	0	0	0	0	0			
All Reads	ALL	83	0	0	0	0	0			
All Reads	ALL	84	0	0	0	0	0			
All Reads	ALL	85	0	0	0	0	0			
All Reads	ALL	86	0	0	0	0	0			
All Reads	ALL	87	0	0	0	0	0			
All Reads	ALL	88	0	0	0	0	0			
All Reads	ALL	89	0	0	0	0	0			
All Reads	ALL	90	0	0	0	0	0			
All Reads	ALL	91	0	0	0	0	0			
All Reads	ALL	92	0	0	0	0	0			
All Reads	ALL	93	0	0	0	0	0			
All Reads	ALL	94	0	0	0	0	0			
All Reads	ALL	95	0	0	0	0	0			
All Reads	ALL	96	0	0	0	0	0			
All Reads	ALL	97	0	0	0	0	0			
All Reads	ALL	98	0	0	0	0	0			
All Reads	ALL	99	0	0	0	0	0			
All Reads	ALL	100	0	0	0	0	0			


