## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/home/modesto/data/freeDNA/gc/N1_gc_bias_kc.pdf SUMMARY_OUTPUT=/home/modesto/data/freeDNA/gc/N1_gc_bias_kc_summary_metrics.txt INPUT=/home/modesto/data/freeDNA/bowtie2/mapping_N1_result_kocuria_sorted.bam OUTPUT=/home/modesto/data/freeDNA/gc/N1_gc_bias_kocuria.txt REFERENCE_SEQUENCE=/home/modesto/data/freeDNA/refs/Kocuria_rhizophila_ATCC_9341.fasta    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 08 16:09:05 CET 2022

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	41	348	63	27	1,297199	0,163432			
All Reads	ALL	42	457	90	27	1,411145	0,148748			
All Reads	ALL	43	530	93	28	1,257339	0,13038			
All Reads	ALL	44	583	78	29	0,958675	0,108549			
All Reads	ALL	45	647	132	29	1,461891	0,127241			
All Reads	ALL	46	790	122	27	1,106568	0,100184			
All Reads	ALL	47	996	179	23	1,287772	0,096253			
All Reads	ALL	48	1254	286	20	1,634232	0,096634			
All Reads	ALL	49	1711	369	22	1,545332	0,080447			
All Reads	ALL	50	2182	513	22	1,684643	0,074379			
All Reads	ALL	51	2944	938	21	2,283023	0,074543			
All Reads	ALL	52	3939	1190	20	2,164743	0,062753			
All Reads	ALL	53	4874	1409	21	2,071432	0,055184			
All Reads	ALL	54	5808	1488	19	1,835784	0,04759			
All Reads	ALL	55	7226	1789	20	1,774017	0,041942			
All Reads	ALL	56	9018	2184	21	1,735353	0,037133			
All Reads	ALL	57	11923	2854	21	1,715196	0,032106			
All Reads	ALL	58	15278	3391	23	1,590401	0,027311			
All Reads	ALL	59	18839	3963	24	1,507341	0,023944			
All Reads	ALL	60	23375	4491	25	1,376692	0,020543			
All Reads	ALL	61	30986	5877	26	1,35905	0,017728			
All Reads	ALL	62	41394	7643	27	1,323036	0,015134			
All Reads	ALL	63	53743	9815	27	1,30862	0,013209			
All Reads	ALL	64	69641	12435	27	1,279458	0,011474			
All Reads	ALL	65	88787	15165	28	1,223879	0,009938			
All Reads	ALL	66	109778	18154	28	1,184956	0,008795			
All Reads	ALL	67	132277	21484	27	1,163794	0,00794			
All Reads	ALL	68	153596	23680	28	1,104707	0,007179			
All Reads	ALL	69	172472	26271	27	1,091449	0,006734			
All Reads	ALL	70	187396	27275	28	1,042917	0,006315			
All Reads	ALL	71	196310	27307	27	0,996728	0,006032			
All Reads	ALL	72	198820	26549	28	0,956827	0,005872			
All Reads	ALL	73	194426	24860	27	0,916204	0,005811			
All Reads	ALL	74	181503	22214	27	0,876977	0,005884			
All Reads	ALL	75	164240	19316	27	0,842721	0,006064			
All Reads	ALL	76	144413	16280	27	0,807781	0,006331			
All Reads	ALL	77	121484	13104	27	0,772912	0,006752			
All Reads	ALL	78	97751	10190	27	0,746962	0,0074			
All Reads	ALL	79	75238	7597	27	0,723519	0,008301			
All Reads	ALL	80	55930	5279	26	0,67632	0,009308			
All Reads	ALL	81	39429	3685	26	0,66968	0,011032			
All Reads	ALL	82	27989	2494	25	0,63849	0,012785			
All Reads	ALL	83	19484	1759	25	0,646894	0,015424			
All Reads	ALL	84	12074	1029	24	0,610674	0,019037			
All Reads	ALL	85	6953	551	26	0,567838	0,024191			
All Reads	ALL	86	3852	307	23	0,571081	0,032593			
All Reads	ALL	87	1787	134	23	0,537311	0,046417			
All Reads	ALL	88	844	66	26	0,560334	0,068972			
All Reads	ALL	89	308	24	28	0,558349	0,113973			
All Reads	ALL	90	49	3	23	0,438703	0,253285			
All Reads	ALL	91	9	1	0	0,796164	0,796164			
All Reads	ALL	92	5	0	0	0	0			
All Reads	ALL	93	4	0	0	0	0			
All Reads	ALL	94	0	0	0	0	0			
All Reads	ALL	95	0	0	0	0	0			
All Reads	ALL	96	0	0	0	0	0			
All Reads	ALL	97	0	0	0	0	0			
All Reads	ALL	98	0	0	0	0	0			
All Reads	ALL	99	0	0	0	0	0			
All Reads	ALL	100	0	0	0	0	0			


