## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/home/modesto/data/freeDNA/gc/C3_gc_bias_kc.pdf SUMMARY_OUTPUT=/home/modesto/data/freeDNA/gc/C3_gc_bias_kc_summary_metrics.txt INPUT=/home/modesto/data/freeDNA/bowtie2/mapping_C3_result_kocuria_sorted.bam OUTPUT=/home/modesto/data/freeDNA/gc/C3_gc_bias_kocuria.txt REFERENCE_SEQUENCE=/home/modesto/data/freeDNA/refs/Kocuria_rhizophila_ATCC_9341.fasta    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 08 16:20:00 CET 2022

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	49	1711	6332	16	5,1062	0,064169			
All Reads	ALL	50	2182	6429	14	4,065328	0,050702			
All Reads	ALL	51	2944	9042	14	4,237733	0,044566			
All Reads	ALL	52	3939	12411	13	4,347381	0,039023			
All Reads	ALL	53	4874	14294	14	4,046459	0,033845			
All Reads	ALL	54	5808	21822	13	5,184118	0,035094			
All Reads	ALL	55	7226	22732	13	4,340568	0,028789			
All Reads	ALL	56	9018	27661	14	4,232184	0,025447			
All Reads	ALL	57	11923	32121	13	3,717153	0,02074			
All Reads	ALL	58	15278	39380	15	3,556445	0,017922			
All Reads	ALL	59	18839	39613	16	2,901261	0,014577			
All Reads	ALL	60	23375	31463	18	1,857186	0,01047			
All Reads	ALL	61	30986	36583	21	1,628999	0,008517			
All Reads	ALL	62	41394	43214	22	1,440436	0,006929			
All Reads	ALL	63	53743	49309	24	1,265934	0,005701			
All Reads	ALL	64	69641	61729	22	1,223013	0,004923			
All Reads	ALL	65	88787	71041	25	1,103994	0,004142			
All Reads	ALL	66	109778	83115	27	1,04465	0,003624			
All Reads	ALL	67	132277	96516	27	1,006751	0,003241			
All Reads	ALL	68	153596	107360	27	0,964427	0,002943			
All Reads	ALL	69	172472	117306	28	0,938444	0,00274			
All Reads	ALL	70	187396	122618	29	0,902819	0,002578			
All Reads	ALL	71	196310	124935	29	0,878109	0,002484			
All Reads	ALL	72	198820	123826	29	0,859327	0,002442			
All Reads	ALL	73	194426	117221	29	0,831875	0,00243			
All Reads	ALL	74	181503	107227	29	0,815131	0,002489			
All Reads	ALL	75	164240	93951	29	0,789277	0,002575			
All Reads	ALL	76	144413	80463	29	0,768771	0,00271			
All Reads	ALL	77	121484	65657	29	0,745708	0,00291			
All Reads	ALL	78	97751	51561	29	0,727792	0,003205			
All Reads	ALL	79	75238	38723	28	0,710131	0,003609			
All Reads	ALL	80	55930	28105	28	0,693339	0,004136			
All Reads	ALL	81	39429	19184	28	0,671321	0,004847			
All Reads	ALL	82	27989	13418	27	0,661466	0,00571			
All Reads	ALL	83	19484	9219	26	0,652849	0,006799			
All Reads	ALL	84	12074	5654	26	0,646118	0,008593			
All Reads	ALL	85	6953	3076	26	0,610409	0,011006			
All Reads	ALL	86	3852	1758	25	0,629708	0,015019			
All Reads	ALL	87	1787	733	25	0,565961	0,020904			
All Reads	ALL	88	844	381	24	0,622859	0,03191			
All Reads	ALL	89	308	119	25	0,533093	0,048869			
All Reads	ALL	90	49	18	23	0,506855	0,119467			
All Reads	ALL	91	9	5	18	0,766539	0,342807			
All Reads	ALL	92	5	1	0	0,275954	0,275954			
All Reads	ALL	93	4	0	0	0	0			
All Reads	ALL	94	0	0	0	0	0			
All Reads	ALL	95	0	0	0	0	0			
All Reads	ALL	96	0	0	0	0	0			
All Reads	ALL	97	0	0	0	0	0			
All Reads	ALL	98	0	0	0	0	0			
All Reads	ALL	99	0	0	0	0	0			
All Reads	ALL	100	0	0	0	0	0			


